Price,Make,Model,Year,Mileage,Fuel Type,Body Type,Engine Size (Litres),Power
41995,Audi,A6,2019,65983,Diesel,Saloon,2,
36950,BMW,5-Series,2018,77248,Hybrid,Saloon,2,
36950,BMW,4-Series,2018,83686,Diesel,Coupe,2,190
7950,Ford,Focus,2012,144000,Diesel,Hatchback,1.6,95
3214,Mercedes,Vito,2019,12345,Diesel,Van,2.1,
6870,Volkswagen,Caddy,2017,268000,Diesel,Van,2,
29950,Hyundai,Tucson,2020,61357,Diesel,SUV,1.6,115
34900,Audi,Q2,2021,19725,Petrol,SUV,1,110
,Toyota,Landcruiser,2007,350000,Diesel,SUV,3,
3950,Ford,C-MAX,2010,202000,Diesel,MPV,1.6,
3750,Skoda,Octavia,2009,255885.06,Diesel,Estate,1.9,
3950,Toyota,Yaris,2009,180246.08,Petrol,Hatchback,1,
6550,Ford,Fiesta,2011,150000,Petrol,Hatchback,1.2,60
23000,Renault,Master,2018,45851,Diesel,Van,2.3,
13950,Skoda,Octavia,2016,107000,Petrol,Saloon,1.2,86
43,Ford,Transit,2022,,Diesel,Van,,
15999,Honda,Fit,2019,84000,Petrol,Hatchback,1.3,
19750,Hyundai,Tucson,2017,142023,Diesel,SUV,1.7,115
65000,Audi,e-tron,2021,15372,Electric,SUV,,
16950,Skoda,Superb,2016,196339.48,Diesel,Hatchback,2,
10450,Citroen,Grand C4 Picasso,2014,156105.98,Diesel,Hatchback,1.6,112
6870,Volkswagen,Caddy,2017,268000,Diesel,Van,2,
,Toyota,Hilux,2013,,Diesel,Crew Cab,3,
8995,Hyundai,i40,2013,205600,Diesel,Saloon,1.7,116
26495,Hyundai,i30,2022,2000,Petrol,Hatchback,1,120
,Toyota,Corolla,2022,,Hybrid,Saloon,1.798,122
16700,Mitsubishi,GTO,1992,77075,Petrol,Coupe,3,
13950,Citroen,Grand C4 Picasso,2016,170003,Diesel,MPV,1.6,92
13950,Renault,Clio,2019,98002,Petrol,Hatchback,1,90
10950,Renault,Clio,2016,145003,Petrol,Hatchback,1.2,75
12950,Peugeot,2008,2017,145003,Diesel,Estate,1.6,75
19950,Mazda,6,2019,184004,Diesel,Saloon,2.2,184
15450,Ford,Mondeo,2018,199558,Diesel,Hatchback,1.5,120
35900,KIA,Sportage,2020,46000,Hybrid,SUV,1.6,115
30950,KIA,Sorento,2017,121380,Diesel,SUV,2.2,200
5000,Ford,Focus,2011,90000,Diesel,Hatchback,1.6,95
15950,Mercedes,A-Class,2015,212005,Diesel,Hatchback,1.5,90
13950,Opel,Insignia,2018,217261,Diesel,Hatchback,1.6,110
28950,Land Rover,Range Rover Evoque,2018,168981,Diesel,Estate,2,
18950,BMW,1-Series,2019,210824,Diesel,Hatchback,1.5,
19950,BMW,5-Series,2015,196339,Diesel,Saloon,2,184
25950,Skoda,Karoq,2018,136794,Diesel,Estate,2,150
22950,Mercedes,E-Class,2016,188003,Diesel,Saloon,2,194
13950,Volvo,V60,2017,199719,Diesel,Estate,2,
34175,Opel,Movano,2022,0,Diesel,Van,2.2,
8750,Toyota,Yaris,2013,117002,Petrol,Hatchback,1.3,
13950,Mazda,6,2017,194730,Diesel,Saloon,2.2,
23450,Volvo,V60,2019,199845,Diesel,Estate,2,
28950,Mitsubishi,Outlander,2019,148059,Hybrid,Estate,2.4,
15950,Nissan,Qashqai,2018,139403,Diesel,MPV,1.5,110
3495,Ford,Focus,2008,197000,Petrol,Hatchback,1.4,
16950,Mercedes,A-Class,2016,154497,Diesel,Hatchback,1.5,109
22450,Peugeot,3008,2018,175418,Diesel,Hatchback,1.6,120
17950,Ford,Kuga,2017,199558,Diesel,MPV,2,
14950,Ford,Transit,2017,192156.8053,Diesel,Van,2,
7950,Peugeot,Partner,2015,193121,Diesel,Van,1.6,
19950,Mercedes,C-Class,2014,212433,Diesel,Saloon,2.1,170
17950,Ford,Mondeo,2018,189902,Diesel,Hatchback,2,150
17950,Ford,Mondeo,2018,173809,Diesel,Hatchback,2,
4950,Dacia,Duster,2013,299007,Diesel,SUV,1.5,107
20950,Audi,A4,2016,167371,Diesel,Saloon,2,150
5750,Nissan,Qashqai,2011,140150.9832,Diesel,Hatchback,1.5,106
18303,Dacia,Sandero,2022,0,Petrol,Hatchback,1,67
32950,Volkswagen,Tiguan,2019,83214,Diesel,SUV,2,150
10250,Volkswagen,Golf,2014,255885.06,Diesel,Hatchback,2,150
30365,Renault,Master,2022,10,Diesel,Van,2.3,
3300,Mitsubishi,L200,2006,,Diesel,Crew Cab,2.5,
5800,Opel,Astra,2010,240000,Diesel,Hatchback,2,
23959,Skoda,Karoq,2018,110000,Diesel,Jeep,1.6,115
15000,Mercedes,E-Class,2013,120000,Diesel,Coupe,2.1,170
46000,Skoda,Kodiaq,2019,80467,Diesel,MPV,2,150
53146,Ford,Kuga,2022,0,Hybrid,SUV,2.5,
,Toyota,Landcruiser,2007,230000,Diesel,SUV,3,
6700,KIA,Soul,2011,166405.756,Diesel,Hatchback,1.6,128
22995,Honda,VEZEL,2017,49651,Hybrid,MPV,1.5,
44990,Audi,A5,2020,29600.59062,Petrol,Hatchback,2,190
27950,Audi,A6,2018,194730.14,Diesel,Saloon,2,
14995,Audi,A1,2013,83702,Petrol,Hatchback,1,122
10500,Volkswagen,Golf,2012,206800,Diesel,Estate,1.6,105
2750,Ford,Focus,2008,218226.504,Diesel,Hatchback,1.6,
10500,Renault,Master,2015,283243.84,Diesel,Van,2.3,
10450,Audi,A3,2012,180889.816,Diesel,Hatchback,2,170
8716.5,Volkswagen,Jetta,2015,168980.7,Diesel,Saloon,2,
25995,BMW,5-Series,2016,139800,Diesel,Saloon,2,190
35950,Skoda,Kodiaq,2018,86904.36,Diesel,MPV,2,150
51900,Audi,A4,2022,200,Diesel,Saloon,2,136
169950,Bentley,Bentayga,2016,24000,Petrol,SUV,6,
18950,Audi,Q3,2014,164152.68,Diesel,SUV,2,
5750,Toyota,Corolla,2012,232810,Diesel,Saloon,1.4,90
42500,Audi,A5,2019,53000,Diesel,Hatchback,2,190
17999,Skoda,Octavia,2018,207604.86,Diesel,Estate,1.6,
3250,Toyota,Hilux,2004,300000,Diesel,Pick Up,2.5,
16950,Skoda,Octavia,2019,158000,Diesel,Saloon,1.6,115
44950,Audi,A6,2019,27500,Diesel,Saloon,2,204
,Skoda,Kodiaq,2021,59883.5414,Diesel,SUV,2,150
0,BMW,4-Series,2015,78052.99,Diesel,Coupe,2,184
24950,SEAT,Leon,2016,148059.28,Petrol,Hatchback,2,280
3750,Jeep,Patriot,2008,,Diesel,SUV,2,
39950,Ford,Ranger,2018,119091.16,Diesel,Pick Up,3.2,
37950,Jaguar,F-Pace,2017,88500,Diesel,SUV,2,180
20950,Hyundai,ix20,2019,65001,Petrol,MPV,1.6,125
43,Opel,Movano,2022,,Diesel,Van,2.2,
52950,Land Rover,Defender,2013,181855.42,Diesel,SUV,2.2,122
17950,Volkswagen,Tiguan,2015,125529,Diesel,SUV,2,110
65,SAAB,900 Turbo,1987,160934,Petrol,Saloon,2,
63950,BMW,i8,2015,92000,Petrol Plug-in Hybrid,Coupe,1.5,362
95950,Porsche,Panamera,2019,98000,Petrol Plug-in Hybrid,Estate,3,
15300,Mercedes,E-Class,2013,171640,Diesel,Saloon,2.1,136
11950,Hyundai,i20,2015,81000,Petrol,Hatchback,1.2,84
52250,SEAT,TARRACO,2022,10,Diesel,SUV,2,
7200,Ford,Focus,2013,305774.6,Diesel,Hatchback,1.6,95
11000,Skoda,Rapid,2015,103000,Petrol,Saloon,1.2,86
9000,Toyota,Avensis,2013,117000,Diesel,Saloon,2,124
14995,Honda,Shuttle,2017,111667,Hybrid,MPV,1.5,
5950,Ford,Transit,2013,279376.596,Diesel,Van,2.2,
15950,Nissan,Juke,2018,110000,Petrol,SUV,1.2,116
33950,Toyota,Camry,2019,89445,Hybrid,Saloon,2.5,218
7995,Mazda,6,2013,173808.72,Diesel,Estate,2.2,150
8990,Volvo,90 Series,2010,148059.28,Diesel,Estate,2.4,
29975,Ford,Focus,2022,12,Petrol,Hatchback,1,125
,Skoda,Kodiaq,2020,,Diesel,SUV,2,150
11495,Mercedes,E-Class,2012,244500,Diesel,Coupe,2.1,
87950,BMW,X5,2022,200,Hybrid,SUV,3,394
8650,Ford,Fiesta,2013,143231.26,Petrol,Hatchback,1.2,
15495,Dacia,Sandero Stepway,2019,21850,Petrol,Hatchback,0.9,90
8000,Renault,Kangoo,2017,223252,Diesel,MPV,1.5,
7900,Mitsubishi,Mirage,2012,45884,Petrol,Hatchback,1,
47995,Audi,Q5,2019,29895,Diesel,Estate,2,163
7995,Nissan,Cube,2013,113000,Petrol,MPV,1.5,
15500,SEAT,Leon,2015,151278,Petrol,Hatchback,1.4,125
64990,BMW,5-Series,2021,65768.89778,Diesel,Saloon,3,
15949,Volkswagen,Passat,2016,164701,Diesel,Saloon,2,150
18000,Audi,A7,2012,278000,Diesel,Hatchback,3,204
9900,Opel,Mokka,2015,206766.3939,Diesel,Hatchback,1.6,
14500,BMW,5-Series,2014,196870.5622,Diesel,Saloon,2,143
12500,Audi,A4,2012,176922.7929,Diesel,Saloon,2,177
6395,Citroen,C4 Picasso,2013,193200,Diesel,MPV,1.6,110
14000,Audi,A4,2014,161999.3831,Diesel,Saloon,2,136
35950,Volkswagen,Golf,2022,1,Petrol,Hatchback,1.5,130
16450,Mercedes,E-Class,2013,109596.054,Diesel,Saloon,2.1,170
18950,Audi,Q3,2014,74100,Diesel,SUV,2,
20995,Mazda,CX-5,2017,90123.04,Diesel,SUV,2.2,150
25895,Nissan,Qashqai,2019,35405.48,Diesel,Hatchback,1.5,
40495,Audi,A5,2019,83000,Diesel,Coupe,2,190
75995,Land Rover,Range Rover Sport,2018,148059.28,Petrol Plug-in Hybrid,Saloon,2,
22603,Dacia,Sandero Stepway,2022,0,Petrol,Crossover,1,91
15995,Honda,GRACE,2017,44695,Hybrid,Saloon,1.5,
11495,Toyota,Aygo,2017,29000,Petrol,Hatchback,1,68
9745,Ford,Focus,2013,,Diesel,Hatchback,1.6,95
26995,BMW,3-Series,2016,79000,Petrol Plug-in Hybrid,Saloon,2,252
36495,Mercedes,C-Class,2018,62764.26,Petrol Plug-in Hybrid,Saloon,2,
79995,Land Rover,Range Rover Sport,2018,109435.12,Petrol Plug-in Hybrid,Estate,2,
11495,KIA,Optima,2016,225000,Diesel,Saloon,1.7,141
25895,Nissan,Qashqai,2019,46670.86,Diesel,Hatchback,1.5,
33995,Mercedes,CLA,2018,82076.34,Diesel,Estate,2.1,
26395,BMW,3-Series,2017,83685.68,Petrol Plug-in Hybrid,Saloon,2,
28995,Audi,TT,2016,64000,Diesel,Coupe,2,184
84995,Land Rover,Range Rover Sport,2018,53108.22,Petrol Plug-in Hybrid,Estate,2,
1999,Peugeot,407,2008,170000,Petrol,Saloon,1.7,
32995,Mercedes,C-Class,2017,55600,Petrol Plug-in Hybrid,Saloon,2,279
2990,Ford,Focus,2008,313821.3,Diesel,Hatchback,1.6,
23495,Nissan,Qashqai,2019,90123.04,Diesel,Hatchback,1.5,
38950,Audi,Q5,2017,150020,Diesel,SUV,2,190
15450,SEAT,Leon,2016,122247,Petrol,Hatchback,1.2,110
33950,Jaguar,F-Pace,2017,100200,Diesel,SUV,2,180
38950,Land Rover,Range Rover Evoque,2019,81250,Diesel,SUV,2,150
21995,Renault,Trafic,2021,42537,Diesel,Van,2,
33450,Mercedes,A-Class,2020,18451,Petrol,Hatchback,1.3,109
29950,Mercedes,CLA-Class,2018,75627.71462,Diesel,Saloon,2.1,177
16450,Skoda,Superb,2015,106731,Diesel,Hatchback,2,190
1250,Ford,Mondeo,2008,220000,Petrol,Hatchback,1.6,
18500,Ford,Focus,2018,114000,Diesel,Hatchback,1.5,95
10500,Volvo,V40,2015,115486.2384,Diesel,Hatchback,1.6,115
39950,BMW,5-Series,2017,107826,Diesel,Saloon,3,265
10650,Ford,Transit Connect,2014,273587.8,Diesel,Van,1.6,
8950,Land Rover,Range Rover Sport,2007,,Diesel,SUV,2.7,
14950,Volvo,V40,2013,62764.26,Petrol,Hatchback,1.6,
1700,Toyota,Corolla,2001,175000,Petrol,Saloon,1.4,
16200,Volkswagen,Passat,2016,294000,Diesel,Saloon,2,150
25950,Audi,A1,2019,17556,Petrol,Hatchback,1,116
17250,Ford,Transit Connect,2019,123254,Diesel,Van,1.5,
13750,Mitsubishi,ASX,2015,84067.09358,Petrol,SUV,1.6,117
3750,Toyota,RAV4,2009,331.52404,Diesel,SUV,2.2,
22000,BMW,5-Series,2016,184048.9504,Diesel,Saloon,2,190
7250,Volkswagen,Passat,2012,265541.1,Diesel,Saloon,2,140
14450,Volkswagen,Jetta,2016,159324.66,Diesel,Saloon,2,110
12950,Volkswagen,Polo,2016,68283,Petrol,Hatchback,1,60
26750,Volkswagen,Transporter,2019,38769,Diesel,Van,2,
12950,Volkswagen,Polo,2014,116848,Petrol,Hatchback,1.2,90
21950,Volkswagen,Passat,2018,176706,Diesel,Saloon,1.6,105
11950,Hyundai,i30,2016,124110,Diesel,Hatchback,1.4,90
10950,Opel,Zafira,2014,87179,Diesel,MPV,2,130
24103,Dacia,Sandero Stepway,2022,0,Petrol,Crossover,1,91
6995,Ford,Fiesta,2012,152887.3,Petrol,Hatchback,1.2,
22950,Audi,A4,2017,255000,Diesel,Estate,2,150
19945,KIA,Sportage,2017,119091.16,Diesel,SUV,1.7,115
28995,Hyundai,Santa Fe,2017,115343,Diesel,SUV,2.2,200
3695,Volkswagen,Golf,2008,236000,Petrol,Hatchback,1.4,
22000,Ford,Galaxie 500,1972,126292.9565,Petrol,Saloon,6.6,
2795,Audi,A3,2007,216000,Petrol,Hatchback,1.6,
20950,Opel,Mokka,2019,63426,Diesel,MPV,1.6,136
104950,Land Rover,Defender,2021,19312,Hybrid,Estate,2,
38999,Audi,A7,2017,128747.2,Diesel,Hatchback,3,218
30900,Mercedes,E-Class,2017,98000,Diesel,Saloon,2,194
3978,Land Rover,Discovery,2002,156105.98,Diesel,SUV,2.5,
15950,KIA,Ceed,2017,53001,Petrol,Hatchback,1.4,100
26266.5,Volkswagen,Amarok,2018,147656.945,Diesel,Pick Up,3,
3495,Volkswagen,Polo,2008,209000,Petrol,Hatchback,1.2,
12999,Subaru,XV,2016,95801,Diesel,Van,2,
39945,Mercedes,E-Class,2019,40000,Diesel,Saloon,1.9,194
72995,Audi,Q5,2022,13539,Diesel,SUV,2,163
11995,Hyundai,i40,2015,98572.075,Diesel,Saloon,1.7,115
6595,Volkswagen,Passat,2013,304000,Diesel,Saloon,1.6,105
3695,Audi,A3,2008,235000,Petrol,Hatchback,1.6,
3295,Toyota,Auris,2007,221000,Petrol,Hatchback,1.4,
17950,Opel,Crossland X,2018,76117,Petrol,SUV,1.2,81
7950,Hyundai,i30,2013,186780,Diesel,Hatchback,1.6,110
3995,Opel,Astra,2010,218000,Petrol,Hatchback,1.4,
6000,Nissan,Juke,2012,159000,Diesel,SUV,1.5,110
7995,Volkswagen,Caddy,2013,255000,Diesel,Van,1.6,
23900,Nissan,Leaf,2018,73000,Electric,Hatchback,,150
38500,Renault,Master,2022,482.802,Diesel,Van,2.3,
8000,Ford,Focus,2013,148059.28,Petrol,Hatchback,1,100
17950,Volkswagen,Golf,2016,87001,Petrol,Hatchback,1.4,150
20745,Vauxhall,Insignia,2018,115949.7283,Diesel,Hatchback,1.6,
16000,Hyundai,i30,2018,60976.28326,Diesel,Estate,1.6,110
3895,Hyundai,i10,2010,202776.84,Petrol,Hatchback,1.2,
2500,Toyota,Corolla,2005,287200,Diesel,Van,1.4,
17433,Audi,A6,2015,140012.58,Diesel,Saloon,3,218
16999,Hyundai,i40,2018,90725,Diesel,Estate,1.7,115
5495,Renault,Clio,2011,233000,Diesel,Hatchback,1.5,90
5250,SEAT,Ibiza,2011,175000,Petrol,Hatchback,1.2,70
1750,Ford,Mondeo,2010,245000,Diesel,Hatchback,2,
2500,Ford,Transit,2007,158000,Diesel,Van,2.4,
15250,Toyota,RAV4,2014,143700,Diesel,SUV,2,124
2500,Ford,Mondeo,2008,193121,Petrol,Saloon,1.6,
,Opel,Corsa,2019,87829.7305,Petrol,Hatchback,1.4,75
7650,Ford,Fiesta,2015,246229.02,Diesel,MPV,1.5,
10975,Opel,Corsa,2017,94216,Petrol,Hatchback,1.4,90
16950,BMW,1-Series,2016,98432,Diesel,Hatchback,1.5,116
11990,Volkswagen,Golf,2013,128002,Petrol,Hatchback,1.2,85
41750,Ford,Kuga,2022,0,Diesel,SUV,1.5,
14750,SEAT,Leon,2014,120701,Petrol,Hatchback,1.4,180
8995,Hyundai,i10,2015,96560,Petrol,Hatchback,1,65
63490,KIA,Sorento,2022,0,Hybrid,SUV,1.6,
29999,Land Rover,Range Rover Sport,2014,270369.12,Diesel,SUV,3,258
13500,Volkswagen,Golf,2014,193000,Diesel,Hatchback,1.6,105
2650,Opel,Corsa,2008,212432.88,Petrol,Hatchback,1,
6800,Volvo,S60,2012,374171.55,Diesel,Saloon,2,163
2995,Opel,Corsa,2007,157000,Petrol,Hatchback,1.2,
59999,Mercedes,S-Class,2018,81021,Diesel,Saloon,2.9,286
2500,Volkswagen,Passat,2005,298000,Diesel,Jeep,1.9,
2200,Volkswagen,Golf,2008,344398.76,Diesel,Hatchback,1.9,
8365.5,Hyundai,i30,2015,106504.5119,Diesel,Hatchback,1.6,
14250,Audi,A3,2015,205995.52,Diesel,Hatchback,1.6,105
50950,Audi,A4,2021,13490,Diesel,Saloon,2,
3295,Toyota,Yaris,2008,173808.72,Petrol,Hatchback,1,
5295,Nissan,Juke,2011,196000,Petrol,SUV,1.6,117
,Volkswagen,Golf,2017,41000,Petrol,Hatchback,1.2,
19995,Toyota,Prius,2017,118467,Hybrid,Hatchback,1.8,122
24000,BMW,1-Series,2018,76923,Diesel,Hatchback,1.5,116
2808,Mitsubishi,Pajero,2007,212271.946,Diesel,SUV,2.5,
27500,Jaguar,XE,2017,40233.5,Diesel,Saloon,2,180
37500,Audi,A6,2019,125528.52,Diesel,Saloon,2,204
36995,BMW,X3,2017,130574,Diesel,SUV,2,190
15750,BMW,2-Series,2015,130000,Diesel,Coupe,2,143
20450,Volkswagen,Golf,2018,112653.8,Diesel,Hatchback,1.6,115
38950,Volkswagen,Tiguan,2020,57432,Diesel,SUV,2,
16499,Opel,Insignia,2018,112206,Diesel,Hatchback,1.6,136
8750,Ford,Focus,2017,240000,Diesel,Van,1.5,
44000,Nissan,Navara,2021,7242.03,Diesel,Pick Up,2.3,
1900,Peugeot,207,2008,217260.9,Petrol,Hatchback,1.4,
34000,Volkswagen,Tiguan,2018,96560.4,Diesel,SUV,2,150
27950,Audi,A6,2015,75000,Diesel,Saloon,2,150
25750,Nissan,Qashqai,2019,77000,Diesel,Hatchback,1.5,115
21950,Land Rover,Range Rover Evoque,2014,168980.7,Diesel,SUV,2.2,150
26950,Audi,A6,2016,143231.26,Diesel,Saloon,2,190
16000,Audi,A3,2015,81000,Diesel,Hatchback,2,150
2695,Opel,Corsa,2008,254000,Petrol,Hatchback,1.2,
24800,Subaru,Impreza,2006,,Petrol,Saloon,2.5,
14995,Honda,Fit,2017,72496,Hybrid,Hatchback,1.5,
22950,Skoda,Octavia,2018,120002,Diesel,Hatchback,1.6,115
39000,BMW,5-Series,2019,76839,Diesel,Saloon,2,190
3695,Hyundai,i10,2010,212000,Petrol,Hatchback,1.2,
52200,Nissan,Qashqai,2022,0,Hybrid,SUV,1.3,
21700,Audi,A6,2015,156105.98,Diesel,Saloon,2,190
9999,Citroen,Berlingo,2016,189902.12,Diesel,MPV,1.6,
25950,Opel,Movano,2022,0,Diesel,Van,2.2,
33695,SEAT,Ateca,2021,38201,Diesel,SUV,2,150
6950,Honda,Civic,2011,192004,Petrol,Hatchback,1.3,100
20950,BMW,3-Series,2014,114000,Diesel,Saloon,2,
28950,Audi,A6,2017,136002,Diesel,Saloon,2,190
33950,BMW,1-Series,2021,14999,Petrol,Hatchback,1.5,140
17950,Toyota,Prius,2016,116000,Petrol Hybrid,Hatchback,1.8,
12450,Toyota,Prius,2013,122000,Petrol Hybrid,Hatchback,1.8,
33950,Audi,S3,2015,106216,Petrol,Hatchback,2,265
4450,Nissan,Qashqai+2,2009,350000,Diesel,Hatchback,1.5,
14950,Volkswagen,Golf,2014,122002,Petrol,Hatchback,1.4,140
16955,Dacia,Logan,2020,71372,Diesel,Estate,1.5,95
4999,Nissan,Murano,2005,134000,Petrol,SUV,3.5,
12950,Volkswagen,Golf,2013,115002,Petrol,Hatchback,1.2,85
12950,Toyota,Vitz,2018,70001,Petrol,Hatchback,1,
14950,Volkswagen,Touran,2014,107002,Petrol,MPV,1.4,90
18950,Audi,A3,2016,123002,Petrol,Saloon,1.4,125
9450,Volkswagen,Golf,2012,131002,Petrol,Hatchback,1.2,85
12950,Honda,Fit,2016,91826,Hybrid,Hatchback,1.5,
3800,Volkswagen,Golf,2010,263127.09,Diesel,Hatchback,1.6,
21950,BMW,2-Series,2015,94002,Petrol,SUV,1.5,136
12950,Audi,A1,2014,97001,Petrol,Hatchback,1.4,122
12950,Audi,A1,2014,108001,Petrol,Hatchback,1.4,122
1490,Fiat,Panda,2006,82000,Petrol,Hatchback,1.1,
17950,Ford,S-MAX,2015,91732,Diesel,MPV,1.6,115
22950,Mercedes,A-Class,2017,71001,Diesel,Hatchback,1.5,90
19950,Audi,A6,2014,133002,Diesel,Saloon,2,150
25950,Volkswagen,Golf,2016,101002,Petrol,Hatchback,2,
15950,Volkswagen,Crafter,2016,146450,Diesel,Van,2,
17500,BMW,3-Series,2017,193.1208,Petrol Plug-in Hybrid,Saloon,2,252
20950,Volkswagen,Passat,2016,117002,Petrol,Estate,1.4,125
24950,Jaguar,XJ,2006,175418,Petrol,Saloon,4.2,
33950,Mercedes,CLS-Class,2017,111003,Diesel,Coupe,2.1,170
23950,Audi,Q3,2015,95001,Petrol,SUV,1.4,
23950,Mercedes,CLA-Class,2016,143003,Diesel,Saloon,2.1,136
14950,Audi,A3,2013,117002,Petrol,Hatchback,1.4,122
22995,Renault,Captur,2020,6660,Petrol,Hatchback,,100
49995,Audi,A6,2020,26554,Diesel,Saloon,2,
21950,Volkswagen,Touran,2016,97983,Petrol,MPV,1.4,110
6950,Honda,Insight,2010,138003,Hybrid,Hatchback,1.3,
12950,Toyota,Yaris,2017,98002,Petrol,Hatchback,1,69
13250,Great Wall,Steed,2014,142000,Diesel,Van,2,
43,Ford,Transit,2022,,Diesel,Van,,
11950,Hyundai,i20,2015,88002,Petrol,Hatchback,1.2,84
16950,Audi,A3,2015,109002,Petrol,Hatchback,1.4,125
1950,Ford,Focus,2009,284853.18,Diesel,Hatchback,1.8,
15750,Peugeot,Partner,2019,50000,Diesel,MPV,1.6,
10237.5,Hyundai,ix35,2015,96576.4934,Diesel,SUV,1.7,
9950,Skoda,Fabia,2015,91732.38,Petrol,Hatchback,1.2,70
1250,Opel,Zafira,2009,247838.36,Petrol,MPV,1.6,
14950,Hyundai,i20,2017,89000,Petrol,Hatchback,1.2,84
49950,Land Rover,Discovery Sport,2020,43790,Diesel,SUV,2,
19995,Toyota,Prius,2017,105400,Hybrid,Hatchback,1.8,
20950,Skoda,Octavia,2019,45500,Petrol,Saloon,1,115
13450,Mazda,Demio,2016,97000,Diesel,Hatchback,1.5,
6500,Volkswagen,Caddy,2012,218000,Diesel,MPV,1.6,
23950,KIA,Ceed,2019,20130,Petrol,Estate,1,120
24500,Volkswagen,Passat,2018,118547,Diesel,Saloon,1.6,120
23950,Mercedes,S-Class,2014,390909,Diesel,Saloon,3,258
4495,Ford,Fiesta,2009,210000,Petrol,Hatchback,1.2,
5695,Nissan,Micra,2011,139000,Petrol,Hatchback,1.2,80
15950,BMW,5-Series,2014,167000,Diesel,Saloon,2,184
13500,KIA,Sportage,2014,81696.53576,Diesel,SUV,1.7,115
22950,Audi,A6,2016,220000,Diesel,Saloon,2,190
13162.5,KIA,Sportage,2018,234641.772,Diesel,SUV,1.7,
58990,BMW,5-Series,2021,25749.44,Petrol Plug-in Hybrid,Saloon,2,
4495,Toyota,Auris,2009,179000,Petrol,Hatchback,1.4,
26475,Peugeot,3008,2018,73954,Diesel,Hatchback,1.6,120
19900,Opel,Astra,2019,64929,Petrol,Hatchback,1,105
7250,Nissan,Qashqai+2,2012,230135.62,Diesel,MPV,1.5,110
25950,Citroen,Relay,2022,0,Diesel,Van,2.2,
3510,Lexus,IS,2001,162543.34,Petrol,Saloon,2,
6950,Peugeot,5008,2012,164000,Diesel,MPV,1.6,112
26995,Mitsubishi,Outlander,2016,82125,Diesel,Estate,2.3,150
43995,Hyundai,Santa Fe,2019,27133,Diesel,SUV,2.2,200
4700,Toyota,Vitz,2008,107000,Petrol,Hatchback,1,
3200,Toyota,Auris,2007,307,Diesel,Hatchback,1.4,
9900,Nissan,Qashqai+2,2013,174003,Diesel,MPV,1.5,110
26900,Mercedes,CLA-Class,2017,47001,Diesel,Saloon,1.5,109
14900,Volkswagen,Jetta,2015,89001,Diesel,Saloon,2,110
5900,SEAT,Ibiza,2010,136002,Petrol,Hatchback,1.2,
5900,Ford,S-MAX,2010,219005,Diesel,MPV,2,
8900,Peugeot,5008,2012,109002,Diesel,MPV,1.6,112
16900,BMW,X5,2010,219005,Diesel,Estate,3,
55950,Land Rover,Discovery Sport,2020,29000,Diesel,SUV,2,150
19995,Toyota,Prius,2017,139073,Hybrid,Hatchback,1.8,122
17950,Volkswagen,Passat,2016,162836,Diesel,Saloon,2,150
29500,Audi,A6,2017,132003,Diesel,Saloon,2,190
35000,BMW,Other,1973,,Petrol,Saloon,1.6,
7250,Ford,Focus,2012,209214.2,Diesel,Hatchback,1.6,95
6950,Dacia,Duster,2014,221000,Diesel,SUV,1.5,107
7950,Opel,Astra,2014,128000,Diesel,Saloon,1.7,110
44250,Ford,Kuga,2022,0,Diesel,SUV,1.5,
,Skoda,Octavia,2020,18750,Petrol,Saloon,1,115
4900,Opel,Insignia,2013,,Diesel,MPV,2,130
6750,Volkswagen,Scirocco,2010,246000,Diesel,Hatchback,2,
6495,Peugeot,3008,2011,216000,Diesel,MPV,1.6,111
5695,Hyundai,ix35,2010,214042.22,Diesel,SUV,2,
28475,BMW,3-Series,2018,94228,Diesel,Saloon,2,
38900,Audi,A6,2018,60650,Diesel,Estate,2,190
,Land Rover,Range Rover,2016,121124,Diesel,SUV,2,
16950,KIA,RIO,2019,24000,Petrol,Hatchback,1.2,84
11945,Citroen,C4 Picasso,2015,179657.0616,Diesel,MPV,1.6,92
15750,BMW,1-Series,2016,165279.218,Diesel,Hatchback,1.5,116
8650,Citroen,Berlingo,2013,247838.36,Diesel,MPV,1.6,
19495,Nissan,Qashqai,2016,53862,Petrol,SUV,1.2,115
22995,Ford,Focus,2019,64212.666,Diesel,Hatchback,1.5,
23950,Ford,Galaxy,2018,166281.8368,Diesel,MPV,2,150
33900,Toyota,C-HR,2022,7000,Hybrid,Hatchback,1.8,122
37699,Audi,A4,2020,52101,Diesel,Saloon,2,136
19995,Toyota,Verso,2016,93101,Diesel,MPV,1.6,112
8150,Toyota,Other,2000,,Petrol,Saloon,2,
11950,Audi,A3,2013,233354.3,Diesel,Hatchback,2,150
17699,Audi,A8,2012,225758,Diesel,Saloon,3,250
15895,Toyota,Aygo,2021,40434.6675,Petrol,Hatchback,1,
19995,Toyota,Prius,2017,112099,Hybrid,Hatchback,1.8,122
90995,BMW,7-Series,2020,25086,Diesel,Saloon,3,258
39950,Porsche,Panamera,2014,239443,Petrol Hybrid,Hatchback,3,416
21950,Mercedes,C-Class,2016,91165,Diesel,Saloon,1.6,116
2450,Ford,Mondeo,2010,328371,Diesel,Hatchback,2,
10990,Volkswagen,Golf,2012,130002,Petrol,Hatchback,1.4,122
